popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,casts,directors,genres,production_companies
1.039442,16000000.0,76514050.0,The Unborn,87.0,2009-01-09,186,4.9,2009,16262406.9459992,77768913.6366584,"Odette Annable,Gary Oldman,Meagan Good,Cam Gigandet,Idris Elba",David S. Goyer,"Horror,Thriller,Mystery","Rogue Pictures,Phantom Four,Platinum Dunes,Relativity Media"
1.037708,14700000.0,8049666.0,"New York, I Love You",103.0,2009-10-16,116,5.6,2009,14941086.3816368,8181684.01696087,"Natalie Portman,Shia LaBeouf,Orlando Bloom,Christina Ricci,Hayden Christensen","Natalie Portman,Fatih Akin,Mira Nair,Allen Hughes,Yvan Attal,Shunji Iwai,Brett Ratner,Joshua Marston,Shekhar Kapur,Randall Balsmeyer,Wen Jiang","Drama,Comedy,Romance",Vivendi Entertainment
1.022125,41000000.0,91636986.0,"I Love You, Man",105.0,2009-03-20,304,6.4,2009,41672417.799123,93139872.3523022,"Paul Rudd,Rashida Jones,Jason Segel,Sarah Burns,Jaime Pressly",John Hamburg,Comedy,"DreamWorks SKG,The Montecito Picture Company,De Line Pictures,Bernard Gayle Productions"
1.01800499999999,22000000.0,35424826.0,The Informant!,108.0,2009-09-18,170,6.0,2009,22360809.5507489,36005808.5252009,"Matt Damon,Scott Bakula,Joel McHale,Melanie Lynskey,Ann Dowd",Steven Soderbergh,"Comedy,Crime,Drama,Thriller","Section Eight,Groundswell Productions,Warner Bros.,Participant Media,Jaffe / Braunstein Enterprise"
1.014706,50000000.0,106303988.0,Race to Witch Mountain,98.0,2009-03-12,308,5.4,2009,50820021.7062476,108047419.552413,"Dwayne Johnson,AnnaSophia Robb,Alexander Ludwig,Carla Gugino,Chris Marquette",Andy Fickman,"Adventure,Family,Fantasy,Science Fiction,Thriller","Walt Disney Pictures,Gunn Films"
0.999299,27000000.0,29000000.0,Case 39,109.0,2009-08-13,298,6.0,2009,27442811.7213737,29475612.5896236,"RenÃ©e Zellweger,Jodelle Ferland,Ian McShane,Kerry O'Malley,Callum Keith Rennie",Christian Alvart,"Horror,Mystery,Thriller","Paramount Vantage,Anonymous Content,Misher Films,Case 39 Productions"
0.967776,50000000.0,36348784.0,The Boat That Rocked,116.0,2009-04-01,392,7.1,2009,50820021.7062476,36944919.8375141,"Tom Sturridge,Philip Seymour Hoffman,Rhys Ifans,Bill Nighy,Emma Thompson",Richard Curtis,"Drama,Comedy","Universal Pictures,Studio Canal,Working Title Films,Medienproduktion Prometheus Filmgesellschaft,Portobello Studios"
0.966959,20000000.0,51416464.0,Daybreakers,98.0,2009-01-06,368,5.9,2009,20328008.682499,52259716.33077,"Ethan Hawke,Sam Neill,Willem Dafoe,Claudia Karvan,Isabel Lucas","Michael Spierig,Peter Spierig","Fantasy,Horror,Action,Thriller,Science Fiction","Lionsgate,Furst Films,Pictures in Paradise,Pacific Film and Television Commission,Australian Film Finance Corporation (AFFC)"
0.965516,39000000.0,101229792.0,The Time Traveler's Wife,107.0,2009-08-14,478,6.5,2009,39639616.9308731,102890004.535178,"Eric Bana,Rachel McAdams,Michelle Nolden,Arliss Howard,Ron Livingston",Robert Schwentke,"Drama,Romance,Fantasy","New Line Cinema,Plan B Entertainment,Nick Wechsler Productions,Internationale Scarena Filmproduktionsgesellschaft 2"
0.953705,11000000.0,791867.0,Antichrist,108.0,2009-05-18,333,6.2,2009,11180404.7753744,804853.962569224,"Willem Dafoe,Charlotte Gainsbourg,Storm Acheche SahlstrÃ¸m",Lars von Trier,"Drama,Horror,Thriller","Zentropa Entertainments,Det Danske Filminstitut,Danmarks Radio (DR),Filmstiftung Nordrhein-Westfalen,TrollhÃ¤ttan Film AB"
0.908112,18000000.0,36133014.0,Love Happens,109.0,2009-09-18,117,5.5,2009,18295207.8142491,36725611.115843,"Aaron Eckhart,Jennifer Aniston,Judy Greer,Martin Sheen,Deirdre Blades",Brandon Camp,"Drama,Romance","Universal Pictures,Stuber Productions,Camp / Thompson Pictures,Relativity Media,Scion Films"
0.907448,38000000.0,45465299.0,Push,111.0,2009-02-06,367,5.8,2009,38623216.4967482,46210949.6412208,"Dakota Fanning,Camilla Belle,Chris Evans,Djimon Hounsou,Maggie Siff",Paul McGuigan,Action,"Icon Productions,Infinity Features Entertainment,Summit Entertainment"
0.905416,17000000.0,29536299.0,Brooklyn's Finest,133.0,2009-01-16,161,6.1,2009,17278807.3801242,30020707.1260444,"Richard Gere,Don Cheadle,Ethan Hawke,Wesley Snipes,Vincent D'Onofrio",Antoine Fuqua,"Crime,Drama,Thriller","Nu Image Films,Langley Productions,Thunder Road Productions,Fuqua Films,Millennium Films"
0.90173,11000000.0,68233629.0,Saw VI,90.0,2009-10-22,379,5.9,2009,11180404.7753744,69352690.137521,"Tobin Bell,Costas Mandylor,Betsy Russell,Mark Rolston,Peter Outerbridge",Kevin Greutert,"Horror,Mystery","Lionsgate,Twisted Pictures"
0.894268,35000000.0,27409889.0,The Young Victoria,105.0,2009-03-04,201,6.9,2009,35574015.1943733,27859423.0789167,"Emily Blunt,Jim Broadbent,Mark Strong,Paul Bettany,Miranda Richardson",Jean-Marc VallÃ©e,"Drama,History,Romance",GK Films
0.884343,7000000.0,31430334.0,A Serious Man,105.0,2009-10-02,240,6.4,2009,7114803.03887467,31945805.1222922,"Michael Stuhlbarg,Richard Kind,Fred Melamed,Sari Lennick,Aaron Wolff","Ethan Coen,Joel Coen","Comedy,Drama","Mike Zoss Productions,Studio Canal,Relativity Media,Focus Features,Working Title Films"
0.883984,14000000.0,22852638.0,A Perfect Getaway,98.0,2009-06-08,185,6.1,2009,14229606.0777493,23227431.1841004,"Milla Jovovich,Timothy Olyphant,Steve Zahn,Chris Hemsworth,Anthony Ruivivar",David Twohy,"Thriller,Mystery,Adventure","Davis Entertainment,Relativity Media,Rogue,QED International,Tooley Productions"
0.850476,40000000.0,12206028.0,Whiteout,101.0,2009-09-09,114,5.2,2009,40656017.3649981,12406212.1581413,"Kate Beckinsale,Gabriel Macht,Tom Skerritt,Columbus Short,Shawn Doyle",Dominic Sena,"Action,Crime,Mystery,Thriller","StudioCanal,Dark Castle Entertainment,Don Carmody Productions,Warner Bros.,Canadian Film or Video Production Tax Credit (CPTC)"
0.8342,13000000.0,10652035.0,I Love You Phillip Morris,98.0,2009-01-18,311,6.3,2009,13213205.6436243,10826732.9983141,"Jim Carrey,Ewan McGregor,Leslie Mann,Rodrigo Santoro,Brennan Brown","Glenn Ficarra,John Requa","Comedy,Drama,Romance",EuropaCorp
0.830596999999999,13000000.0,754249.0,Enter the Void,161.0,2009-05-05,195,7.1,2009,13213205.6436243,766619.011038312,"Nathaniel Brown,Paz de la Huerta,Cyril Roy,Masato Tanno,Jesse Kuhn",Gaspar NoÃ©,"Fantasy,Drama","BIM Distribuzione,Wild Bunch"
0.826039,20000000.0,17280326.0,12 Rounds,108.0,2009-03-19,130,5.9,2009,20328008.682499,17563730.8482207,"John Cena,Ashley Scott,Brian J. White,Aidan Gillen,Steve Harris",Renny Harlin,"Action,Adventure,Drama,Thriller","The Mark Gordon Company,Fox Atomic,20th Century Fox Home Entertainment,WWE Studios,Midnight Sun Pictures"
0.816681,9000000.0,70000000.0,3 Idiots,170.0,2009-12-23,662,7.8,2009,9147603.90712458,71148030.3887467,"Aamir Khan,Kareena Kapoor,Madhavan,Sharman Joshi,Boman Irani",Rajkumar Hirani,"Drama,Comedy,Romance",Vidhu Vinod Chopra Productions
0.813322999999999,150000000.0,836297228.0,Transformers: Revenge of the Fallen,150.0,2009-06-19,2230,6.0,2009,152460065.118743,850012865.596695,"Shia LaBeouf,Megan Fox,Josh Duhamel,Rainn Wilson,Tyrese Gibson",Michael Bay,"Science Fiction,Action,Adventure","Paramount Pictures,DreamWorks SKG,Amblin Entertainment,Di Bonaventura Pictures,Platinum Dunes"
0.811236,24000000.0,68729358.0,The Men Who Stare at Goats,93.0,2009-10-17,435,5.8,2009,24393610.4189988,69856549.3083293,"George Clooney,Ewan McGregor,Jeff Bridges,Kevin Spacey,Robert Patrick",Grant Heslov,"Comedy,War","BBC Films,Smoke House"
0.796760999999999,40000000.0,60462347.0,Ninja Assassin,99.0,2009-09-29,218,6.1,2009,40656017.3649981,61453955.7390135,"Rain,Naomie Harris,Sung Kang,Randall Duk Kim,Rick Yune",James McTeigue,"Action,Crime,Thriller","Studio Babelsberg,Anarchos Productions,Legendary Pictures,Dark Castle Entertainment,Silver Pictures"
0.790326,20000000.0,5210988.0,Bandslam,111.0,2009-08-06,75,5.5,2009,20328008.682499,5296450.46541992,"Vanessa Hudgens,Aly Michalka,Gaelan Connell,Lisa Kudrow,Scott Porter",Todd Graff,"Comedy,Drama,Family,Music","Summit Entertainment,Goldsmith-Thomas Productions,Walden Media"
0.786389999999999,100000000.0,100086793.0,Where the Wild Things Are,101.0,2009-10-16,312,6.3,2009,101640043.412495,101728259.855374,"Max Records,Catherine Keener,Lauren Ambrose,James Gandolfini,Catherine O'Hara",Spike Jonze,"Family,Fantasy","Village Roadshow Pictures,Legendary Pictures,Playtone,Wild Things Productions,Warner Bros."
0.786159,85000000.0,219103655.0,It's Complicated,121.0,2009-12-23,225,6.2,2009,86394036.900621,222697050.060364,"Meryl Streep,Alec Baldwin,Steve Martin,Lake Bell,Mary Kay Place",Nancy Meyers,"Comedy,Romance","Universal Pictures,Scott Rudin Productions,Waverly Films,Dentsu,Relativity Media"
0.760048,100000000.0,68688831.0,Land of the Lost,102.0,2009-06-05,220,5.4,2009,101640043.412495,69815357.6479355,"Will Ferrell,Anna Friel,Danny McBride,Jorma Taccone,Matt Lauer",Brad Silberling,"Adventure,Comedy,Science Fiction","Universal Pictures,Mosaic Media Group,Relativity Media,Sid & Marty Krofft Pictures"
0.756385,60000000.0,122233971.0,Invictus,134.0,2009-12-10,675,6.9,2009,60984026.0474972,124238661.189216,"Morgan Freeman,Matt Damon,Tony Kgoroge,Patrick Mofokeng,Matt Stern",Clint Eastwood,"Drama,History","Spyglass Entertainment,Malpaso Productions,Revelations Entertainment,Mace Neufeld Productions,Warner Bros."
0.748763,70000000.0,104945765.0,Planet 51,91.0,2009-11-19,354,5.7,2009,71148030.3887467,106666921.105575,"Dwayne Johnson,Seann William Scott,Jessica Biel,Justin Long,Gary Oldman","Jorge Blanco,Javier Abad,Marcos MartÃ­nez","Science Fiction,Animation,Family,Comedy,Adventure","TriStar Pictures,Ilion Animation Studios,Hand Made Films"
0.717595,60000000.0,62357900.0,Year One,97.0,2009-06-18,312,4.5,2009,60984026.0474972,63380596.6311204,"Jack Black,Michael Cera,Olivia Wilde,Oliver Platt,David Cross",Harold Ramis,"Comedy,Adventure","Columbia Pictures,Ocean Pictures,Apatow Productions"
0.713022,4500000.0,744816.0,Life During Wartime,97.0,2009-10-10,11,5.1,2009,4573801.95356229,757031.305743211,"Ally Sheedy,Paul Reubens,Shirley Henderson,Allison Janney,Michael Kenneth Williams",Todd Solondz,"Comedy,Drama",Werc Werk Works
0.710966,12000000.0,1644755.0,Ondine,111.0,2009-09-14,36,6.2,2009,12196805.2094994,1671729.69602918,"Colin Farrell,Alicja Bachleda-CuruÅ›,Dervla Kirwan,Alison Barry,Marion O'Dwyer",Neil Jordan,"Drama,Romance","Octagon Films,Irish Film Board,Wayfare Entertainment,Little Wave Productions,Start Motion Pictures"
0.694443,15000000.0,100734718.0,My Bloody Valentine,101.0,2009-01-16,151,5.3,2009,15246006.5118743,102386811.106654,"Jensen Ackles,Jaime King,Kerr Smith,Betsy Rue,Edi Gathegi",Patrick Lussier,"Mystery,Horror",Lionsgate
0.6642,35000000.0,92219310.0,Old Dogs,88.0,2009-11-24,124,5.2,2009,35574015.1943733,93731746.7187036,"Robin Williams,John Travolta,Seth Green,Justin Long,Matt Dillon",Walt Becker,"Comedy,Family","Walt Disney Pictures,Tapestry Films"
0.661609,70000000.0,39041505.0,Agora,127.0,2009-05-17,238,6.6,2009,71148030.3887467,39681802.6308915,"Rachel Weisz,Max Minghella,Oscar Isaac,Ashraf Barhom,Michael Lonsdale",Alejandro AmenÃ¡bar,"Adventure,Drama,History","HimenÃ³ptero,Telecinco Cinema,Mod Producciones,Nimar Studios,Canal+ EspaÃ±a"
0.652939,8000000.0,10629321.0,The Boondock Saints II: All Saints Day,118.0,2009-11-24,151,5.9,2009,8131203.47299962,10803646.4788534,"Sean Patrick Flanery,Norman Reedus,Billy Connolly,Clifton Collins, Jr.,Julie Benz",Troy Duffy,"Action,Thriller,Crime","Chris Brinker Productions,Stage 6 Films"
0.643829,25000000.0,10589102.0,The Bad Lieutenant: Port of Call - New Orleans,122.0,2009-09-11,157,5.8,2009,25410010.8531238,10762767.8697934,"Nicolas Cage,Eva Mendes,Val Kilmer,Fairuza Balk,Shawn Hatosy",Werner Herzog,"Drama,Crime","Saturn Films,Nu Image Films,Edward R. Pressman Film,Millennium Films,Polsky Films"
0.643164,30000000.0,61808775.0,The Imaginarium of Doctor Parnassus,123.0,2009-10-01,502,6.2,2009,30492013.0237486,62822465.7427315,"Christopher Plummer,Heath Ledger,Johnny Depp,Jude Law,Colin Farrell",Terry Gilliam,"Adventure,Fantasy,Mystery","Infinity Features Entertainment,Davis-Films,TÃ©lÃ©film Canada,The Movie Network,Canadian Film or Video Production Tax Credit (CPTC)"
0.642045,20000000.0,1017401.0,Horsemen,90.0,2009-02-06,63,6.0,2009,20328008.682499,1034086.81807916,"Dennis Quaid,Zhang Ziyi,Lou Taylor Pucci,Clifton Collins, Jr.,Barry Shabaka Henley",Jonas Ã…kerlund,"Crime,Drama,Horror,Mystery,Thriller","Mandate Pictures,Platinum Dunes,Radar Pictures"
0.630068,20000000.0,22942221.0,Armored,88.0,2009-12-04,117,5.6,2009,20328008.682499,23318483.3841906,"Columbus Short,Laurence Fishburne,Skeet Ulrich,Amaury Nolasco,Matt Dillon",NimrÃ³d Antal,"Action,Crime,Drama,Thriller","Screen Gems,Stars Road Entertainment,Farah Films & Management,Buckaroo Entertainment"
0.608282,40000000.0,28169671.0,Cirque du Freak: The Vampire's Assistant,109.0,2009-10-23,218,5.5,2009,40656017.3649981,28631665.8335571,"John C. Reilly,Josh Hutcherson,Chris Massoglia,Patrick Fugit,Salma Hayek",Paul Weitz,"Adventure,Fantasy,Action,Thriller",Universal Pictures
0.606857,9000000.0,985117.0,Leaves of Grass,104.0,2009-09-13,67,5.6,2009,9147603.90712458,1001273.34646387,"Susan Sarandon,Richard Dreyfuss,Keri Russell,Melanie Lynskey,Edward Norton",Tim Blake Nelson,"Comedy,Crime,Drama,Thriller","Nu Image Films,Grand Army Entertainment,Class 5 Films,Millennium Films,Langley Films"
0.60652,7500000.0,26096852.0,An Education,100.0,2009-10-29,234,6.8,2009,7623003.25593715,26524851.7020946,"Carey Mulligan,Olivia Williams,Peter Sarsgaard,Alfred Molina,Cara Seymour",Lone Scherfig,"Drama,Romance",BBC Films
0.604388,75000000.0,61458982.0,Funny People,146.0,2009-07-31,213,5.5,2009,76230032.5593715,62466935.9856777,"Adam Sandler,Seth Rogen,Leslie Mann,Eric Bana,Jonah Hill",Judd Apatow,"Comedy,Drama","Columbia Pictures,Universal Pictures,Happy Madison Productions,Relativity Media,Apatow Productions"
0.598075,25000000.0,163670000.0,Up in the Air,109.0,2009-09-05,751,6.6,2009,25410010.8531238,166354259.053231,"George Clooney,Vera Farmiga,Anna Kendrick,Jason Bateman,Melanie Lynskey",Jason Reitman,"Drama,Romance",Paramount Pictures
0.595489,65000000.0,44091067.0,Astro Boy,94.0,2009-10-15,284,6.0,2009,66066028.2181219,44814179.6398324,"Nicolas Cage,Kristen Bell,Bill Nighy,Donald Sutherland,Freddie Highmore",David Bowers,"Animation,Action,Family,Science Fiction","The Weinstein Company,Summit Entertainment,Tezuka Production Company Ltd.,Imagi Animation Studios"
0.59517,50000000.0,60161391.0,The International,118.0,2009-02-03,207,5.8,2009,50820021.7062476,61148063.929961,"Clive Owen,Naomi Watts,Armin Mueller-Stahl,Ulrich Thomsen,BrÃ­an F. O'Byrne",Tom Tykwer,"Drama,Thriller,Crime","Studio Babelsberg,Atlas Entertainment,Mosaic Media Group,X-Filme Creative Pool"
0.582225,14000000.0,875386.0,Universal Soldier: Regeneration,97.0,2009-10-01,64,5.3,2009,14229606.0777493,889742.710426906,"Jean-Claude Van Damme,Dolph Lundgren,Andrei Arlovski,Mike Pyle,Corey Johnson",John Hyams,"Adventure,Action,Science Fiction,Thriller","Foresight Unlimited,Baumgarten Management and Productions (BMP),Signature Entertainment,Unisol 3 Distribution"
0.580292,85000000.0,363164265.0,Fast & Furious,107.0,2009-04-02,1661,6.4,2009,86394036.900621,369120316.604669,"Vin Diesel,Paul Walker,Jordana Brewster,Michelle Rodriguez,John Ortiz",Justin Lin,"Action,Crime,Drama,Thriller","Universal Pictures,Original Film,One Race Productions,Dentsu Inc.,Relativity Media"
0.576401,20000000.0,17436509.0,Capitalism: A Love Story,120.0,2009-09-06,78,6.9,2009,20328008.682499,17722475.3172236,"Michael Moore,Thora Birch,William Black,Elijah Cummings,Baron Hill",Michael Moore,Documentary,"The Weinstein Company,Paramount Vantage"
0.565345,15000000.0,39421467.0,Halloween II,105.0,2009-08-28,131,5.2,2009,15246006.5118743,40067996.1726425,"Scout Taylor-Compton,Sheri Moon Zombie,Tyler Mane,Chase Wright Vanek,Brad Dourif",Rob Zombie,Horror,"Dimension Films,Spectacle Entertainment Group,Trancas International Films"
0.549975,35000000.0,155545279.0,Hannah Montana: The Movie,102.0,2009-04-10,247,5.8,2009,35574015.1943733,158096289.101687,"Miley Cyrus,Billy Ray Cyrus,Emily Osment,Jason Earles,Taylor Swift",Peter Chelsom,"Comedy,Drama,Family,Music,Romance","Walt Disney Pictures,It's a Laugh Productions,Millar Gough Ink"
0.544071,15000000.0,8786375.0,Banlieue 13 - Ultimatum,101.0,2009-02-18,193,5.9,2009,15246006.5118743,8930475.36438463,"Cyril Raffaelli,David Belle,Philippe Torreton,Daniel Duval,Elodie Yung",Patrick Alessandrin,"Action,Thriller,Crime","Sofica Europacorp,Canal+,CinÃ©CinÃ©ma,EuropaCorp,TF1 International"
0.53923,45000000.0,57881056.0,Aliens in the Attic,86.0,2009-07-31,146,5.1,2009,45738019.5356229,58830330.4460107,"Carter Jenkins,Austin Butler,Kevin Nealon,Robert Hoffman,Doris Roberts",John Schultz,"Adventure,Comedy,Family,Fantasy,Science Fiction","Twentieth Century Fox Film Corporation,Regency Enterprises,Josephson Entertainment,New Upstairs Productions,Upstairs Canada Productions"
0.536017,3400000.0,9444018.0,The Collector,88.0,2009-07-09,172,6.2,2009,3455761.47602484,9598903.99508387,"Josh Stewart,Michael Reilly Burke,Andrea Roth,Juan FernÃ¡ndez,Madeline Zima",Marcus Dunstan,"Horror,Thriller","Fortress Features,LD Entertainment,Imaginarium Entertainment Group"
0.534693,3000000.0,18097.0,Women in Trouble,92.0,2009-11-13,11,4.5,2009,3049201.30237486,18393.7986563592,"Carla Gugino,Adrianne Palicki,Connie Britton,Marley Shelton,Garcelle Beauvais",Sebastian Gutierrez,"Comedy,Drama",Gato Negro Films
0.52916,10000000.0,42333295.0,The Fourth Kind,98.0,2009-11-06,244,5.6,2009,10164004.3412495,43027579.4159397,"Milla Jovovich,Will Patton,Hakeem Kae-Kazim,Corey Johnson,Enzo Cilenti",Olatunde Osunsanmi,"Science Fiction,Thriller","Universal Pictures,Saga Film,Focus Films,Gold Circle Films,Chambara Pictures"
0.520419,15000000.0,5024782.0,Solitary Man,90.0,2009-09-07,42,5.7,2009,15246006.5118743,5107190.60618325,"Michael Douglas,Jesse Eisenberg,Susan Sarandon,Mary-Louise Parker,Jenna Fischer","Brian Koppelman,David Levien","Comedy,Drama,Romance","Smartest Man Productions,Millennium Films,Paul Schiff Productions"
0.510379,800000.0,867714.0,The Disappearance of Alice Creed,100.0,2009-09-12,74,6.3,2009,813120.347299962,881944.886296299,"Gemma Arterton,Martin Compston,Eddie Marsan",J Blakeson,"Crime,Drama,Thriller","Isle of Man Film,CinemaNX"
0.508705,78146652.0,60000000.0,Duplicity,125.0,2009-03-19,124,5.5,2009,79428291.0182116,60984026.0474972,"Clive Owen,Julia Roberts,Paul Giamatti,Tom Wilkinson,Lisa Roberts Gillan",Tony Gilroy,Thriller,"Universal Pictures,Laura Bickford Productions,Relativity Media,Medienproduktion Poseidon Filmgesellschaft"
0.492366,8500000.0,4440055.0,Bright Star,119.0,2009-11-05,65,6.3,2009,8639403.6900621,4512873.82953867,"Abbie Cornish,Ben Whishaw,Paul Schneider,Kerry Fox,Edie Martin",Jane Campion,"Drama,Romance","BBC Films,PathÃ© Renn Productions,UK Film Council,Screen Australia,Australian Film Finance Corporation (AFFC)"
0.480074,9500000.0,17164377.0,Adventureland,107.0,2009-04-03,400,6.3,2009,9655804.12418705,17445880.2342843,"Jesse Eisenberg,Kristen Stewart,Martin Starr,Kristen Wiig,Bill Hader",Greg Mottola,Comedy,"Miramax Films,Sidney Kimmel Entertainment,This Is That Productions"
0.478888,8000000.0,10848783.0,Extract,92.0,2009-09-03,94,5.8,2009,8131203.47299962,11026707.7509274,"Jason Bateman,Mila Kunis,Kristen Wiig,Ben Affleck,J.K. Simmons",Mike Judge,Comedy,Miramax Films
0.476687,3500000.0,44462.0,Defendor,101.0,2009-09-12,85,6.3,2009,3557401.51943733,45191.1961020636,"Woody Harrelson,Kat Dennings,Elias Koteas,Sandra Oh,Clark Johnson",Peter Stebbings,"Drama,Action,Comedy,Crime","Alliance Films,Darius Films,Insight Film Releasing"
0.472113,80000000.0,53825515.0,Nine,112.0,2009-12-03,95,5.0,2009,81312034.7299962,54708276.8129992,"Judi Dench,Daniel Day-Lewis,Marion Cotillard,PenÃ©lope Cruz,Sophia Loren",Rob Marshall,"Drama,Music,Romance","The Weinstein Company,Relativity Media"
0.471747,6500000.0,1521261.0,The Messenger,113.0,2009-11-13,61,6.9,2009,6606602.82181219,1546210.34081736,"Ben Foster,Woody Harrelson,Jena Malone,Eamonn Walker,Samantha Morton",Oren Moverman,"Drama,History",Oscilloscope Laboratories
